Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
WATERFRONT ISLE,730 Bedok Reservoir Road  #B1-06 ,82,Strata,1324500,16152,1501,07-MAR-2011,Retail,99 Yrs From 26/11/2009,New Sale,16,47,479261,East Region,Bedok
SIM LIM SQUARE,1 Rochor Canal Road  #06-08 ,36,Strata,630000,17500,1626,28-FEB-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
TEXTILE CENTRE,200 Jalan Sultan  #01-15 ,61,Strata,625000,10246,952,22-FEB-2011,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
PARKLANE SHOPPING MALL,35 Selegie Road  #02-11 ,40,Strata,640000,16000,1486,21-FEB-2011,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
PEOPLE'S PARK COMPLEX,1 Park Road  #01-34 ,42,Strata,1750000,41667,3871,21-FEB-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
SINGAPORE SHOPPING CENTRE,190 Clemenceau Avenue  #03-31 ,39,Strata,400000,10256,953,15-FEB-2011,Retail,99 Yrs From 01/05/1948,Resale,09,23,239924,Central Region,Museum
ORCHARD PLAZA,150 Orchard Road  #03-71 ,20,Strata,315000,15750,1463,14-FEB-2011,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
TEXTILE CENTRE,200 Jalan Sultan  #01-31 ,180,Strata,1463190,8129,755,09-FEB-2011,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
THE RIVERSIDE PIAZZA,11 Keng Cheow Street  #01-08 ,58,Strata,920000,15862,1474,09-FEB-2011,Retail,99 Yrs From 02/10/1992,Resale,01,05,059608,Central Region,Singapore River
THE BENCOOLEN,180 Bencoolen Street  #01-90 ,15,Strata,800000,53333,4955,08-FEB-2011,Retail,99 Yrs From 24/06/1995,Resale,07,18,189646,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #04-40 ,29,Strata,251000,8655,804,07-FEB-2011,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
N.A.,36 Armenian Street  #01-07 ,64,Strata,1890000,29531,2744,07-FEB-2011,Retail,99 Yrs From 21/09/2007,Resale,06,17,179934,Central Region,Museum
THE BENCOOLEN,180 Bencoolen Street  #01-20 ,84,Strata,2100000,25000,2323,01-FEB-2011,Retail,99 Yrs From 24/06/1995,Resale,07,18,189646,Central Region,Rochor
ORCHARD PLAZA,150 Orchard Road  #02-23 ,23,Strata,590000,25652,2383,31-JAN-2011,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
BURLINGTON SQUARE,175 Bencoolen Street  #01-26 ,41,Strata,810000,19756,1835,28-JAN-2011,Retail,99 Yrs From 10/06/1996,Resale,07,18,189649,Central Region,Rochor
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-17F ,35,Strata,530000,15143,1407,27-JAN-2011,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
51 @ AMK,51 Ang Mo Kio Avenue 3  #03-01 ,1420,Strata,12000000,8451,785,27-JAN-2011,Retail,81 Yrs From 07/03/1995,Resale,20,56,569922,North East Region,Ang Mo Kio
BYLANDS BUILDING,135 Middle Road  #02-08 ,25,Strata,300000,12000,1115,27-JAN-2011,Retail,99 Yrs From 02/05/1978,Resale,07,18,188975,Central Region,Rochor
THOMSON PLAZA,301 Upper Thomson Road  #02-05 ,55,Strata,1280000,23273,2162,27-JAN-2011,Retail,99 Yrs From 15/10/1976,Resale,20,57,574408,Central Region,Bishan
PEOPLE'S PARK COMPLEX,1 Park Road  #01-37/38 ,84,Strata,3880000,46190,4291,26-JAN-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
FOOK HAI BUILDING,150 South Bridge Road  #B1-32 ,321,Strata,2638000,8218,763,25-JAN-2011,Retail,99 Yrs From 18/01/1972,Resale,01,05,058727,Central Region,Outram
GOLDEN MILE TOWER,6001 Beach Road  #B1-36 ,40,Strata,550000,13750,1277,24-JAN-2011,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SULTAN PLAZA,100 Jalan Sultan  #04-28 ,22,Strata,240000,10909,1013,24-JAN-2011,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
AQUARIUS BY THE PARK,1 Bedok Reservoir View  #01-01 ,21,Strata,400000,19048,1770,24-JAN-2011,Retail,99 Yrs From 12/06/1996,Resale,16,47,478926,East Region,Bedok
THE PLAZA,7500A Beach Road  #B1-324 ,30,Strata,410000,13667,1270,24-JAN-2011,Retail,99 Yrs From 03/09/1968,Resale,07,19,199591,Central Region,Kallang
FORTUNE CENTRE,190 Middle Road  #04-18 ,26,Strata,355000,13654,1268,21-JAN-2011,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #03-05 ,75,Strata,560000,7467,694,21-JAN-2011,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
SINGAPORE SHOPPING CENTRE,190 Clemenceau Avenue  #05-17 ,34,Strata,266334,7833,728,21-JAN-2011,Retail,99 Yrs From 01/05/1948,Resale,09,23,239924,Central Region,Museum
PEOPLE'S PARK COMPLEX,1 Park Road  #01-57 ,42,Strata,1800000,42857,3982,19-JAN-2011,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
THE BENCOOLEN,180 Bencoolen Street  #01-29 ,33,Strata,1420000,43030,3998,19-JAN-2011,Retail,99 Yrs From 24/06/1995,Resale,07,18,189646,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #06-02A ,48,Strata,936000,19500,1812,18-JAN-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #03-64B ,18,Strata,135000,7500,697,17-JAN-2011,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
THOMSON PLAZA,301 Upper Thomson Road  #01-42/43 ,73,Strata,2500000,34247,3182,14-JAN-2011,Retail,99 Yrs From 15/10/1976,Resale,20,57,574408,Central Region,Bishan
SIM LIM SQUARE,1 Rochor Canal Road  #04-54 ,40,Strata,2680000,67000,6224,10-JAN-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #02-23 ,20,Strata,500000,25000,2323,10-JAN-2011,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
51 @ AMK,51 Ang Mo Kio Avenue 3  #03-01 ,1420,Strata,8200000,5775,536,10-JAN-2011,Retail,81 Yrs From 07/03/1995,Resale,20,56,569922,North East Region,Ang Mo Kio
FORTUNE CENTRE,190 Middle Road  #02-15 ,38,Strata,470000,12368,1149,07-JAN-2011,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
N.A.,36 Armenian Street  #01-02/03 ,189,Strata,5280000,27937,2595,06-JAN-2011,Retail,99 Yrs From 21/09/2007,Resale,06,17,179934,Central Region,Museum
FORTUNE CENTRE,190 Middle Road  #01-17 ,21,Strata,571000,27190,2526,06-JAN-2011,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
THE ARCADE,11 Collyer Quay  #03-11 ,21,Strata,770000,36667,3406,05-JAN-2011,Retail,99 Yrs From 01/10/1979,Resale,01,04,049317,Central Region,Downtown Core
THE ARCADE,11 Collyer Quay  #02-15 ,11,Strata,860000,78182,7263,04-JAN-2011,Retail,99 Yrs From 01/10/1979,Resale,01,04,049317,Central Region,Downtown Core
GOLDEN MILE TOWER,6001 Beach Road  #02-56 ,72,Strata,845000,11736,1090,30-DEC-2010,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #02-34 ,22,Strata,260000,11818,1098,28-DEC-2010,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SULTAN PLAZA,100 Jalan Sultan  #04-10 ,42,Strata,339000,8071,750,27-DEC-2010,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
FORTUNE CENTRE,190 Middle Road  #01-15 ,23,Strata,690000,30000,2787,23-DEC-2010,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
THE BENCOOLEN,180 Bencoolen Street  #01-23 ,88,Strata,1920000,21818,2027,23-DEC-2010,Retail,99 Yrs From 24/06/1995,Resale,07,18,189646,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #03-01 ,42,Strata,620000,14762,1371,22-DEC-2010,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #03-97F ,18,Strata,130000,7222,671,15-DEC-2010,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
HIGH STREET CENTRE,1 North Bridge Road  #01-07/32 ,60,Strata,1292000,21533,2000,15-DEC-2010,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #03-39 ,40,Strata,570000,14250,1324,14-DEC-2010,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
HOUGANG GREEN SHOPPING MALL,21 Hougang Street 51  #01-06 ,37,Strata,730000,19730,1833,13-DEC-2010,Retail,99 Yrs From 01/12/1994,Resale,19,53,538719,North East Region,Hougang
SIM LIM SQUARE,1 Rochor Canal Road  #01-09 ,31,Strata,1530000,49355,4585,13-DEC-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #04-07 ,38,Strata,818000,21526,2000,10-DEC-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-23 ,43,Strata,485000,11279,1048,10-DEC-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
SIM LIM SQUARE,1 Rochor Canal Road  #06-07 ,38,Strata,984000,25895,2406,10-DEC-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
N.A.,36 Armenian Street  #02-07 ,119,Strata,2803738,23561,2189,10-DEC-2010,Retail,99 Yrs From 21/09/2007,Resale,06,17,179934,Central Region,Museum
SQUARE 2,10 Sinaran Drive  #09-33 ,64,Strata,1984320,31005,2880,10-DEC-2010,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
CONCORDE SHOPPING CENTRE,317 Outram Road  #B1-15 ,19,Strata,210000,11053,1027,08-DEC-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
PENINSULA EXCELSIOR HOTEL,5 Coleman Street  #02-28 ,35,Strata,400000,11429,1062,07-DEC-2010,Retail,99 Yrs From 17/08/1979,Resale,06,17,179805,Central Region,Downtown Core
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-02 ,60,Strata,780000,13000,1208,03-DEC-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
THE GOLDEN LANDMARK,390 Victoria Street  #03-49 ,45,Strata,515000,11444,1063,01-DEC-2010,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #02-15 ,47,Strata,1030000,21915,2036,30-NOV-2010,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
PEOPLE'S PARK COMPLEX,1 Park Road  #02-69 ,29,Strata,480000,16552,1538,29-NOV-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
THOMSON PLAZA,301 Upper Thomson Road  #01-02 ,39,Strata,1280000,32821,3049,29-NOV-2010,Retail,99 Yrs From 15/10/1976,Resale,20,57,574408,Central Region,Bishan
HIGH STREET CENTRE,1 North Bridge Road  #01-47 ,29,Strata,388000,13379,1243,23-NOV-2010,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
GOLDEN MILE COMPLEX,5001 Beach Road  #02-26 ,29,Strata,312000,10759,1000,23-NOV-2010,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
SUNSHINE PLAZA,91 Bencoolen Street  #01-38 ,21,Strata,450000,21429,1991,22-NOV-2010,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
PEARLS CENTRE,100 Eu Tong Sen Street  #02-22 ,32,Strata,420000,13125,1219,19-NOV-2010,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-57 ,53,Strata,920000,17358,1613,19-NOV-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
OASIA HOTEL,8 Sinaran Drive  #05-01 ,109,Strata,4592295,42131,3914,19-NOV-2010,Retail,99 Yrs From 23/04/2007,New Sale,11,30,307470,Central Region,Novena
FOOK HAI BUILDING,150 South Bridge Road  #01-08 ,47,Strata,980000,20851,1937,16-NOV-2010,Retail,99 Yrs From 18/01/1972,Resale,01,05,058727,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-28 ,41,Strata,680000,16585,1541,16-NOV-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PARKLANE SHOPPING MALL,35 Selegie Road  #02-23 ,40,Strata,630000,15750,1463,15-NOV-2010,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
COSTA RHU,7 Rhu Cross  #B1-03 ,55,Strata,625000,11364,1056,15-NOV-2010,Retail,99 Yrs From 30/05/1994,Resale,15,43,437435,Central Region,Kallang
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #03-K3/K4/K9/K10 ,45,Strata,880000,19556,1817,10-NOV-2010,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
FORTUNE CENTRE,190 Middle Road  #01-04 ,57,Strata,1600000,28070,2608,04-NOV-2010,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-20 ,42,Strata,460000,10952,1018,04-NOV-2010,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #B1-44 ,28,Strata,560000,20000,1858,04-NOV-2010,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
ORCHARD PLAZA,150 Orchard Road  #03-67 ,18,Strata,300000,16667,1548,03-NOV-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #03-69 ,18,Strata,300000,16667,1548,03-NOV-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #03-68 ,18,Strata,300000,16667,1548,03-NOV-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
SIM LIM SQUARE,1 Rochor Canal Road  #05-07 ,38,Strata,800000,21053,1956,02-NOV-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
BURLINGTON SQUARE,175 Bencoolen Street  #01-55 ,38,Strata,1050000,27632,2567,02-NOV-2010,Retail,99 Yrs From 10/06/1996,Resale,07,18,189649,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #01-08/41 ,86,Strata,6000000,69767,6482,01-NOV-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SOUTHBANK,883 North Bridge Road  #01-13 ,17,Strata,420000,24706,2295,29-OCT-2010,Retail,99 Yrs From 27/01/2006,Resale,07,19,198785,Central Region,Kallang
ORCHARD PLAZA,150 Orchard Road  #01-16 ,20,Strata,910000,45500,4227,29-OCT-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
PEARLS CENTRE,100 Eu Tong Sen Street  #01-20 ,35,Strata,2650000,75714,7034,28-OCT-2010,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #02-04 ,44,Strata,1000000,22727,2111,28-OCT-2010,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
THOMSON V ONE,9 Sin Ming Road  #B1-07 ,29,Strata,440000,15172,1410,28-OCT-2010,Retail,99 Yrs From 08/05/2001,Resale,20,57,575630,Central Region,Bishan
ORCHARD PLAZA,150 Orchard Road  #02-59 ,15,Strata,310000,20667,1920,26-OCT-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
PENINSULA EXCELSIOR HOTEL,5 Coleman Street  #03-06 ,25,Strata,280000,11200,1041,26-OCT-2010,Retail,99 Yrs From 17/08/1979,Resale,06,17,179805,Central Region,Downtown Core
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #01-11 ,39,Strata,700000,17949,1667,21-OCT-2010,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
TEXTILE CENTRE,200 Jalan Sultan  #04-21 ,47,Strata,388000,8255,767,19-OCT-2010,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
FURAMA CITY CENTRE SINGAPORE,60 Eu Tong Sen Street  #01-10 ,35,Strata,450000,12857,1194,19-OCT-2010,Retail,99 Yrs From 19/10/1979,Resale,01,05,059804,Central Region,Outram
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #04-16/17 ,82,Strata,1188000,14488,1346,18-OCT-2010,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
SINGAPORE SHOPPING CENTRE,190 Clemenceau Avenue  #05-24/25 ,40,Strata,420000,10500,975,15-OCT-2010,Retail,99 Yrs From 01/05/1948,Resale,09,23,239924,Central Region,Museum
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #B2-08 ,62,Strata,1330000,21452,1993,14-OCT-2010,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
PENINSULA EXCELSIOR HOTEL,5 Coleman Street  #B1-17 ,54,Strata,490000,9074,843,13-OCT-2010,Retail,99 Yrs From 17/08/1979,Resale,06,17,179805,Central Region,Downtown Core
PEARLS CENTRE,100 Eu Tong Sen Street  #02-38 ,29,Strata,385000,13276,1233,12-OCT-2010,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
PARKLANE SHOPPING MALL,35 Selegie Road  #03-23 ,21,Strata,256000,12190,1133,08-OCT-2010,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
THE BENCOOLEN,180 Bencoolen Street  #01-91 ,15,Strata,700000,46667,4335,06-OCT-2010,Retail,99 Yrs From 24/06/1995,Resale,07,18,189646,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #02-54 ,49,Strata,580000,11837,1100,04-OCT-2010,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-27 ,45,Strata,630000,14000,1301,30-SEP-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
HILLVIEW REGENCY,26 Bukit Batok East Avenue 2  #02-03 ,13,Strata,170000,13077,1215,30-SEP-2010,Retail,99 Yrs From 20/06/2000,Resale,23,65,659920,West Region,Bukit Batok
SIM LIM SQUARE,1 Rochor Canal Road  #02-27 ,38,Strata,968000,25474,2367,29-SEP-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ORCHARD PLAZA,150 Orchard Road  #01-40 ,21,Strata,1300000,61905,5751,28-SEP-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
PEARLS CENTRE,100 Eu Tong Sen Street  #01-29/31 ,76,Strata,1700000,22368,2078,27-SEP-2010,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #01-27 ,34,Strata,2570000,75588,7022,23-SEP-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #B1-K69 ,14,Strata,200000,14286,1327,21-SEP-2010,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
TRISTAR COMPLEX,970 Geylang Road  #01-05 ,48,Strata,605000,12604,1171,21-SEP-2010,Retail,99 Yrs From 01/11/1994,Resale,15,42,423492,Central Region,Geylang
SIM LIM SQUARE,1 Rochor Canal Road  #01-29 ,39,Strata,1650000,42308,3930,20-SEP-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
PEOPLE'S PARK COMPLEX,1 Park Road  #01-76 ,27,Strata,1320000,48889,4542,16-SEP-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #B1-51 ,30,Strata,570000,19000,1765,15-SEP-2010,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
SIM LIM SQUARE,1 Rochor Canal Road  #04-56 ,45,Strata,3000000,66667,6193,15-SEP-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #02-16 ,38,Strata,705000,18553,1724,14-SEP-2010,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
GOLDEN MILE COMPLEX,5001 Beach Road  #01-88 ,41,Strata,500000,12195,1133,13-SEP-2010,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #06-41 ,35,Strata,1200000,34286,3185,09-SEP-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #05-56 ,32,Strata,1580000,49375,4587,09-SEP-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #05-33/55 ,60,Strata,2480000,41333,3840,08-SEP-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-43 ,33,Strata,410000,12424,1154,08-SEP-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
THE BENCOOLEN,180 Bencoolen Street  #01-78 ,23,Strata,1320000,57391,5332,06-SEP-2010,Retail,99 Yrs From 24/06/1995,Resale,07,18,189646,Central Region,Rochor
SUNSHINE PLAZA,91 Bencoolen Street  #01-43 ,23,Strata,372000,16174,1503,06-SEP-2010,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
ORCHARD PLAZA,150 Orchard Road  #03-59 ,14,Strata,248000,17714,1646,03-SEP-2010,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
THE BENCOOLEN,180 Bencoolen Street  #01-59 ,32,Strata,1450000,45313,4210,02-SEP-2010,Retail,99 Yrs From 24/06/1995,Resale,07,18,189646,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #01-29 ,39,Strata,1100000,28205,2620,01-SEP-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #03-04 ,28,Strata,300000,10714,995,31-AUG-2010,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
PEOPLE'S PARK COMPLEX,1 Park Road  #02-K83 ,12,Strata,570000,47500,4413,31-AUG-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
COSTA RHU,7 Rhu Cross  #B1-03 ,55,Strata,545000,9909,921,25-AUG-2010,Retail,99 Yrs From 30/05/1994,Resale,15,43,437435,Central Region,Kallang
PALM GARDENS,2A Hong San Walk  #B1-01 ,74,Strata,650000,8784,816,25-AUG-2010,Retail,99 Yrs From 12/08/1996,Resale,23,68,689047,West Region,Choa Chu Kang
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-64 ,36,Strata,560000,15556,1445,24-AUG-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
GOLDEN MILE TOWER,6001 Beach Road  #B1-36 ,40,Strata,387000,9675,899,23-AUG-2010,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #B1-13 ,57,Strata,960000,16842,1565,23-AUG-2010,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
SULTAN PLAZA,100 Jalan Sultan  #04-41 ,25,Strata,150000,6000,557,19-AUG-2010,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
PEOPLE'S PARK COMPLEX,1 Park Road  #01-36 ,42,Strata,1700000,40476,3760,18-AUG-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
SINGAPORE SHOPPING CENTRE,190 Clemenceau Avenue  #05-10 ,73,Strata,710000,9726,904,16-AUG-2010,Retail,99 Yrs From 01/05/1948,Resale,09,23,239924,Central Region,Museum
THOMSON PLAZA,301 Upper Thomson Road  #02-22/23 ,110,Strata,2100000,19091,1774,13-AUG-2010,Retail,99 Yrs From 15/10/1976,Resale,20,57,574408,Central Region,Bishan
THE PLAZA,7500A Beach Road  #04-323 ,101,Strata,910000,9010,837,12-AUG-2010,Retail,99 Yrs From 03/09/1968,Resale,07,19,199591,Central Region,Kallang
PENINSULA EXCELSIOR HOTEL,5 Coleman Street  #B1-23 ,30,Strata,365000,12167,1130,11-AUG-2010,Retail,99 Yrs From 17/08/1979,Resale,06,17,179805,Central Region,Downtown Core
SIM LIM SQUARE,1 Rochor Canal Road  #05-46 ,31,Strata,1650000,53226,4945,06-AUG-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #05-27 ,31,Strata,755000,24355,2263,06-AUG-2010,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #01-53 ,18,Strata,235200,13067,1214,05-AUG-2010,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #01-54 ,17,Strata,227700,13394,1244,05-AUG-2010,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SUNSHINE PLAZA,91 Bencoolen Street  #01-13 ,43,Strata,950000,22093,2052,03-AUG-2010,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
SUNSHINE PLAZA,91 Bencoolen Street  #01-70 ,26,Strata,643000,24731,2298,03-AUG-2010,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
